"","ticker","finance_site","website","description","keywords"
"160","M","https://finance.yahoo.com/quote/M","http://www.macysinc.com","Macy’s, Inc. operates over 750 department stores under iconic brand names including Macy’s, Bloomingdale’s, and Bluemercury in 44 states.",NA
"161","MCN","https://finance.yahoo.com/quote/MCN","http://www.madisonfunds.com",NA,NA
"162","MMP","https://finance.yahoo.com/quote/MMP","http://www.magellanlp.com",NA,NA
"163","MGA","https://finance.yahoo.com/quote/MGA","http://www.magna.com","W5XXkz0srKUK2l4479Y_vUpbLxBdkTryqlVVO8H4TkI",NA
"164","MX","https://finance.yahoo.com/quote/MX","http://www.magnachip.com","아날로그 및 혼성신호 반도체 플랫폼 솔루션의 설계 및 제조 전문 기업","아날로그 및 혼성신호 반도체 플랫폼 솔루션의 설계 및 제조 전문 기업"
"165","MGY","https://finance.yahoo.com/quote/MGY","http://www.magnoliaoilgas.com","Magnolia Oil &amp; Gas is an independent oil producer with assets located in the Eagle Ford Shale and Austin Chalk formations in South Texas. Our objective is to maximize shareholder returns by generating steady production growth, strong pre-tax margins, and significant free cash flow.",NA
"166","MAIN","https://finance.yahoo.com/quote/MAIN","http://www.mainstcapital.com","Main Street Capital, Private Equity, debt solutions,","Main Street Capital, Private Equity, debt solutions,"
"167","MMD","https://finance.yahoo.com/quote/MMD","http://www.nylinvestments.com",NA,NA
"168","MNK","https://finance.yahoo.com/quote/MNK","http://www.mallinckrodt.com","As a global specialty pharmaceutical company, Mallinckrodt has been making the complex simple for more than 150 years. Visit the website to learn more.",NA
"169","MANU","https://finance.yahoo.com/quote/MANU","http://www.manutd.com","The official Manchester United website with news, fixtures, videos, tickets, live match coverage, match highlights, player profiles, transfers, shop and more",""
"170","MTW","https://finance.yahoo.com/quote/MTW","http://www.manitowoccranes.com","Manitowoc cranes,Grove mobile hydraulic cranes,mobile telescopic cranes,lattice boom crawler cranes,National Crane boom trucks,Potain self-erecting cranes, tower cranes, Manitowoc Crane Care, aftermarket support, Manitowoc Finance ","Manitowoc cranes,Grove mobile hydraulic cranes,mobile telescopic cranes,lattice boom crawler cranes,National Crane boom trucks,Potain self-erecting cranes, tower cranes, Manitowoc Crane Care, aftermarket support, Manitowoc Finance "
"171","MN","https://finance.yahoo.com/quote/MN","http://www.manning-napier.com",NA,NA
"172","MAN","https://finance.yahoo.com/quote/MAN","http://www.manpowergroup.com","ManpowerGroup helps 400,000+ clients succeed through our innovative workforce solutions. With expertise in staffing, recruitment, assessment and workforce consulting and outplacement, each day we connect more than 600,000 associates with clients to power the world of work.","Workforce Solutions,Contingent staffing,permanent placement,outsourcing,consulting."
"173","MFC","https://finance.yahoo.com/quote/MFC","http://www.manulife.com","&lt;p>Manulife is a leading financial services group. We provide financial advice, insurance, as well as wealth and asset management solutions for individuals, groups and institutions. &lt;/p>","Manulife Jobs,Manulife,Asset Management,Insurance,Manulife Headquarters,Annual Report,Corporate,Wealth Management,John Hancock"
"174","MRO","https://finance.yahoo.com/quote/MRO","http://www.marathonoil.com","Marathon Oil Corporation is an independent global energy company specializing in exploration and production. Learn how we're innovating for the future.",""
"175","MPC","https://finance.yahoo.com/quote/MPC","http://www.marathonpetroleum.com","Welcome to Marathon Petroleum Corporation. Browse our website and review our core values, history, operations, investment opportunities, news, and more.",""
"176","MMI","https://finance.yahoo.com/quote/MMI","http://www.marcusmillichap.com","Marcus & Millichap is the largest national commercial real estate brokerage firm specializing in real estate investment services with nearly 2,000 investment professionals. Experience the difference, profit from the results.","Marcus & Millichap,commercial real estate,commercial properties for sale,commercial property research,investment real estate,real estate advisory service,investment real estate sales,Broker Opinion of Value,investment property loans"
"177","MCS","https://finance.yahoo.com/quote/MCS","http://www.marcuscorp.com","Get information regarding our company, including our philosophy, corporate governance values, stock quotes, investment opportunities and more.",NA
"178","MPX","https://finance.yahoo.com/quote/MPX","http://www.marineproductscorp.com",NA,NA
"179","HZO","https://finance.yahoo.com/quote/HZO","http://www.marinemax.com","Nationwide boat dealer with over 60 locations selling, new, used, and brokered boats. Featuring Sea Ray, Azimut, Boston Whaler, Scarab, Harris Pontoons and more",NA
"180","MKL","https://finance.yahoo.com/quote/MKL","http://www.markelcorp.com","Home",NA
"181","VAC","https://finance.yahoo.com/quote/VAC","http://www.marriottvacationsworldwide.com",NA,NA
"182","MMC","https://finance.yahoo.com/quote/MMC","http://www.mmc.com","A global professional services firm that brings together the unique capabilities of Marsh, Guy Carpenter, Mercer and the Oliver Wyman Group.","analytics, strategy, reinsurance broking, infrastructure, recruiting, management consulting, cyber risk, health reform, advisory services, reinsurance, investment, risk management, insurance, emerging markets, retirement programs, insurance broking, employee health programs, professional services, human capital, compensation, benefits"
"183","MLM","https://finance.yahoo.com/quote/MLM","http://www.martinmarietta.com","A leading supplier of construction aggregates and heavy building materials, with more than 400 locations spanning 32 states, Canada and the Caribbean.",""
"184","MAS","https://finance.yahoo.com/quote/MAS","http://masco.com","Masco Corporation provides building supplies, construction materials, and contractor services for new home and industrial construction. Masco&#039;s variety of products and services include bathroom and kitchen cabinetry, plumbing supplies, home insulation,  and decorative architectual products.","builders materials, building solutions, building supplies, building supply, buildings materials, construction materials, construction supplies, industrial construction, materials for construction, new home constructions"
"185","DOOR","https://finance.yahoo.com/quote/DOOR","http://www.masonite.com","Our continued leadership, innovative spirit and authentically crafted products have earned us a reputation unsurpassed in the industry. Nowhere else will you find the comprehensive and compelling product portfolios that provide the perfect door solution for every opening than Masonite.",NA
"186","MTZ","https://finance.yahoo.com/quote/MTZ","http://www.mastec.com","Leading specialty contractor engineers, designs and constructs infrastructures for electric power generation and transmission, oil and natural gas pipelines, renewable energy facilities and wireless networks.","engineering and construction services, contractors, natural gas pipeline construction, oil pipeline construction, electric power generation, electrical transmission lines, high voltage transmission contractor, electric power distribution systems, transmission and distribution, substation construction, switchyard construction, wind farms installations, solar farms, emergency restoration services for electric power, emergency restoration services for telecommunications, wireless networks, microwave backhaul systems, storm response restoration, engineer procure construct services, EPC services, BOP services, Balance of Plant services, MasTec."
"187","MA","https://finance.yahoo.com/quote/MA","http://www.mastercard.com","Mastercard is a leading global payments & technology company that connects consumers, businesses, merchants, issuers & governments around the world.",""
"188","MTDR","https://finance.yahoo.com/quote/MTDR","http://www.matadorresources.com","The Investor Relations website contains information about Matador Resources Company &#039;s business for stockholders, potential investors, and financial analysts.",NA
"189","MTRN","https://finance.yahoo.com/quote/MTRN","http://www.materion.com","A global supplier of specialty materials including alloys, beryllium products, composite / clad metals, thin film deposition materials, precision optics",NA
"190","MATX","https://finance.yahoo.com/quote/MATX","http://www.matson.com","Matson ocean shipping, Truck, Rail and logistics specializes in market-leading transportation spanning the Pacific ocean. Destinations include Hawaii, Alaska, China, Japan, Guam, South Pacific and Micronesia and more.",NA
"191","MLP","https://finance.yahoo.com/quote/MLP","http://www.mauiland.com","Maui Land and Pineapple Company, Inc. (ML&amp;P) is a land holding and operating company dedicated to agriculture, resort operation and the creation and management of holistic communities.","Maui Pineapple company, Maui Land, ML&amp;P, Puleiehua Community, Puu Kukui Preserve, Kapalua Land Company"
"192","MAXR","https://finance.yahoo.com/quote/MAXR","http://www.maxar.com",NA,NA
"193","MMS","https://finance.yahoo.com/quote/MMS","http://www.maximus.com",NA,NA
"194","MXL","https://finance.yahoo.com/quote/MXL","http://www.maxlinear.com",NA,NA
"195","MEC","https://finance.yahoo.com/quote/MEC","http://www.mecinc.com",NA,NA
"196","MBI","https://finance.yahoo.com/quote/MBI","http://www.mbia.com","MBIA offers municipal bond insurance, investment management products, municipal and consulting services, securitization of infrastructure finance issues, structured asset- and mortgage-backed transactions.","MBIA, Credit enhancement, Infrastructure finance, Public private partnership, Private finance initiative, Triple-A, Monoline, Secondary market, Asset management, Guaranteed investments, CDO, Consumer asset finance, Corporate structured finance, Mortgage-backed securities, Operating assets, Fund services, Investment pool, Investment accounting services, Equity investment management, Fixed-income investment management, Triple-A."
"197","MKC","https://finance.yahoo.com/quote/MKC","http://www.mccormickcorporation.com","width=device-width, initial-scale=1, maximum-scale=1",NA
"198","MDR","https://finance.yahoo.com/quote/MDR","http://www.mcdermott.com",NA,NA
"199","MCD","https://finance.yahoo.com/quote/MCD","http://corporate.mcdonalds.com","McDonald&#39;s is the leading global foodservice retailer with over 36,000 restaurants in more than 100 countries around the world.","mcdonalds values, mcdonalds sustainability, Locations, mcdonalds careers, mcdonalds jobs, mcdonalds application, mcdonald’s education (720), mcdonalds benefits (40), tuition assistance program (1,600), employee benefits (6,600), employee training (1,000), career development (5,400), McDonald’s franchise (27,100), franchise (246,000), us franchises (1,900), owning a franchise (2,900), franchise opportunities (33,100), educational resources (2400), mcdonalds educational resources (10), mcdonalds logo, mcdonalds trademark, mcdonalds food, food values, eating at mcdonalds, McDonald’s real estate (4,400 monthly searches), real estate (3,350,000 monthly searches), McDonald’s property (590 monthly searches), property for sale (301,000 monthly searches), how much does a franchise cost (480), how much is a McDonald’s franchise (4,400), mcdonalds franchise requirements (480), mcdonalds franchise fee, how much does a McDonald’s franchise make (480), mcdonalds executives, mcdonalds leadership, top franchises (5,400), franchise opportunities (33,100) benefits of franchising (1,600), best franchise to own (4,400), Chicago, quality food, mcdonalds food quality, mcdonalds community, mcdonalds giving back, giving back to the community, New McDonald’s franchise, new franchise, mcdonald’s franchise, opening a new restaurant, mcdonalds history, mcdonalds timeline, mcdonalds training, mcdonalds education, mcdonalds franchise (8,100), restaurant franchise (2,900), advantages of franchising (1,000), benefits of franchising (480), working at mcdonalds (1,900), mcdonalds employment (2,900), mcdonald’s employee (1,900), mcdonalds interview (1,000), mcdonalds positions (1,000), Buying a franchise, McDonald’s franchise costs, McDonald’s franchise, mcdonalds franchise, restaurant franchise, buying a franchise, owning a franchise, owning a business, US"
"200","MUX","https://finance.yahoo.com/quote/MUX","http://www.mcewenmining.com",NA,NA
"201","MCK","https://finance.yahoo.com/quote/MCK","http://www.mckesson.com","mckesson; health management;medical supplies;medical equipment;pharmaceutical distribution;heath care services;health plans;pharmacies","mckesson; health management;medical supplies;medical equipment;pharmaceutical distribution;heath care services;health plans;pharmacies"
"202","MDU","https://finance.yahoo.com/quote/MDU","http://www.mdu.com",NA,NA
"203","MTL","https://finance.yahoo.com/quote/MTL","http://www.mechel.ru","������ � ���������� ��������������� � ���������������� ��������","�����, �����, �����, �����, ������, ���������, ������ ������, ����������, �����, �����������"
"204","MPW","https://finance.yahoo.com/quote/MPW","http://www.medicalpropertiestrust.com",NA,NA
"205","MED","https://finance.yahoo.com/quote/MED","http://www.medifastinc.com.","",""
"206","MCC","https://finance.yahoo.com/quote/MCC","http://www.medleycapitalcorp.com","IE=edge,chrome=1",NA
"207","MDLY","https://finance.yahoo.com/quote/MDLY","http://www.mdly.com","",""
"208","MDLY","https://finance.yahoo.com/quote/MDLY","http://www.mdly.com","Medley Management Inc. (MDLY) is an asset management firm offering yield solutions to retail and institutional investors.",""
"209","MD","https://finance.yahoo.com/quote/MD","http://www.mednax.com","Led by physicians and trusted by patients, MEDNAX delivers advanced medical solutions across a variety of practices areas around the country.",NA
"210","MDT","https://finance.yahoo.com/quote/MDT","http://www.medtronic.com","Medtronic is a global leader in medical technology, services, and solutions. We collaborate with others to take on healthcare's greatest challenges. See how.","medtronic, homepage, home page, medical technology"
"211","MRK","https://finance.yahoo.com/quote/MRK","http://www.merck.com","For more than a century, Merck has been inventing medicines and vaccines for many of the world's most challenging diseases. We have always been and always will be inventing, and we do it for the single greatest purpose: Life.",NA
"212","MCY","https://finance.yahoo.com/quote/MCY","http://www.mercuryinsurance.com","Get protected today for Auto, Home, Business, and more with Mercury Insurance. Customized coverage, low rates, excellent service, and 24/7 claims service.",NA
"213","MDP","https://finance.yahoo.com/quote/MDP","http://www.meredith.com",NA,NA
"214","MTH","https://finance.yahoo.com/quote/MTH","http://www.meritagehomes.com","Learn how our quality, award-winning energy-efficient new homes provide more savings, better health, real comfort and peace of mind.",""
"215","MTOR","https://finance.yahoo.com/quote/MTOR","http://www.meritor.com",NA,NA
"216","MSB","https://finance.yahoo.com/quote/MSB","http://www.mesabi-trust.com","...","..."
"217","MEI","https://finance.yahoo.com/quote/MEI","http://www.methode.com","Methode Electronics is a leading developer of custom-engineered and application-specific products and solutions utilizing the latest technologies. From biometric identification utilizing the unique characteristics of human skin structure; to magnetic signature sensing of mechanical and electrical properties; to the revolutionary solid-state touch sensitive switches used in today's appliances and automobiles, Methode's extensive toolbox of technical solutions help our customers differentiate their products. ","methode, methode electronics inc., electronic components, electromechanical devices, electronic solutions"
"218","MET","https://finance.yahoo.com/quote/MET","http://www.metlife.com","Get covered with MetLife insurance: life, auto &amp; home, dental, vision and more. Learn more about MetLife employee benefits and individual insurance products.",NA
"219","MCB","https://finance.yahoo.com/quote/MCB","http://www.metropolitanbankny.com","",""
"220","MTD","https://finance.yahoo.com/quote/MTD","http://www.mt.com","",""
"221","MXE","https://finance.yahoo.com/quote/MXE","http://www.mxefund.com",NA,NA
"222","MXF","https://finance.yahoo.com/quote/MXF","http://www.themexicofund.com",NA,NA
"223","MFA","https://finance.yahoo.com/quote/MFA","http://www.mfafinancial.com",NA,NA
"224","MFCB","https://finance.yahoo.com/quote/MFCB","http://www.mfcbancorpltd.com",NA,NA
"225","MCR","https://finance.yahoo.com/quote/MCR","http://www.mfs.com","&#34;Welcome to Massachusetts Financial Services. Discover more about MFS &amp; see why our financial advisors are actively aligned to create successful outcomes.&#34;","Boston,Tokyo,Multi-Asset,Media,Retirement Solutions,Defined Contribution Professional,Equity,Singapore,Sydney,Pro Buyer,Mexico City,Fixed Income,United Kingdom,London,Blended Research,Hong Kong,Worldwide,Toronto,UNITED STATES,Analyst,Institutional Consultant,Sao Paulo,Consultant,Quantitative,Institutional Client,Fundamental Research,Individual Investor,MFS, mfs home page, massachusetts financial services, mfs financial advisors, mfs financial advisors home, Mfs investing, mfs financial advisors, "
"226","MGF","https://finance.yahoo.com/quote/MGF","http://www.mfs.com","&#34;Welcome to Massachusetts Financial Services. Discover more about MFS &amp; see why our financial advisors are actively aligned to create successful outcomes.&#34;","Boston,Tokyo,Multi-Asset,Media,Retirement Solutions,Defined Contribution Professional,Equity,Singapore,Sydney,Pro Buyer,Mexico City,Fixed Income,United Kingdom,London,Blended Research,Hong Kong,Worldwide,Toronto,UNITED STATES,Analyst,Institutional Consultant,Sao Paulo,Consultant,Quantitative,Institutional Client,Fundamental Research,Individual Investor,MFS, mfs home page, massachusetts financial services, mfs financial advisors, mfs financial advisors home, Mfs investing, mfs financial advisors, "
"227","MIN","https://finance.yahoo.com/quote/MIN","http://www.mfs.com","&#34;Welcome to Massachusetts Financial Services. Discover more about MFS &amp; see why our financial advisors are actively aligned to create successful outcomes.&#34;","Boston,Tokyo,Multi-Asset,Media,Retirement Solutions,Defined Contribution Professional,Equity,Singapore,Sydney,Pro Buyer,Mexico City,Fixed Income,United Kingdom,London,Blended Research,Hong Kong,Worldwide,Toronto,UNITED STATES,Analyst,Institutional Consultant,Sao Paulo,Consultant,Quantitative,Institutional Client,Fundamental Research,Individual Investor,MFS, mfs home page, massachusetts financial services, mfs financial advisors, mfs financial advisors home, Mfs investing, mfs financial advisors, "
"228","MMT","https://finance.yahoo.com/quote/MMT","http://www.mfs.com","&#34;Welcome to Massachusetts Financial Services. Discover more about MFS &amp; see why our financial advisors are actively aligned to create successful outcomes.&#34;","Boston,Tokyo,Multi-Asset,Media,Retirement Solutions,Defined Contribution Professional,Equity,Singapore,Sydney,Pro Buyer,Mexico City,Fixed Income,United Kingdom,London,Blended Research,Hong Kong,Worldwide,Toronto,UNITED STATES,Analyst,Institutional Consultant,Sao Paulo,Consultant,Quantitative,Institutional Client,Fundamental Research,Individual Investor,MFS, mfs home page, massachusetts financial services, mfs financial advisors, mfs financial advisors home, Mfs investing, mfs financial advisors, "
"229","MFM","https://finance.yahoo.com/quote/MFM","http://www.mfs.com","&#34;Welcome to Massachusetts Financial Services. Discover more about MFS &amp; see why our financial advisors are actively aligned to create successful outcomes.&#34;","Boston,Tokyo,Multi-Asset,Media,Retirement Solutions,Defined Contribution Professional,Equity,Singapore,Sydney,Pro Buyer,Mexico City,Fixed Income,United Kingdom,London,Blended Research,Hong Kong,Worldwide,Toronto,UNITED STATES,Analyst,Institutional Consultant,Sao Paulo,Consultant,Quantitative,Institutional Client,Fundamental Research,Individual Investor,MFS, mfs home page, massachusetts financial services, mfs financial advisors, mfs financial advisors home, Mfs investing, mfs financial advisors, "
"230","MFV","https://finance.yahoo.com/quote/MFV","http://www.mfs.com","&#34;Welcome to Massachusetts Financial Services. Discover more about MFS &amp; see why our financial advisors are actively aligned to create successful outcomes.&#34;","Boston,Tokyo,Multi-Asset,Media,Retirement Solutions,Defined Contribution Professional,Equity,Singapore,Sydney,Pro Buyer,Mexico City,Fixed Income,United Kingdom,London,Blended Research,Hong Kong,Worldwide,Toronto,UNITED STATES,Analyst,Institutional Consultant,Sao Paulo,Consultant,Quantitative,Institutional Client,Fundamental Research,Individual Investor,MFS, mfs home page, massachusetts financial services, mfs financial advisors, mfs financial advisors home, Mfs investing, mfs financial advisors, "
"231","MGP","https://finance.yahoo.com/quote/MGP","http://www.mgmgrowthproperties.com",NA,NA
"232","MGM","https://finance.yahoo.com/quote/MGM","http://www.mgmresorts.com","MGM Resorts International showcases the best in lodging, entertainment, and dining at each of its resorts worldwide. Learn more about who we are and book your next vacation at MGMResorts.com today.",""
"233","MFGP","https://finance.yahoo.com/quote/MFGP","http://www.microfocus.com",NA,NA
"234","MAA","https://finance.yahoo.com/quote/MAA","http://www.maac.com","Find your new apartment to rent in the luxurious, pet-friendly apartment communities of the Southeast and Southwest managed by Mid-America Apartments.",NA
"235","MSL","https://finance.yahoo.com/quote/MSL","http://www.midsouthbank.com","",""
"236","MPO","https://finance.yahoo.com/quote/MPO","http://www.midstatespetroleum.com","Midstates Petroleum Company, Inc. focuses on the application of modern drilling and completion techniques in oil and liquids-rich basins in the onshore U.S.",NA
"237","MCRN","https://finance.yahoo.com/quote/MCRN","http://www.milacron.com","Our power to engineer solutions is the result of combining local expertise with a global team of the best that the industry has to offer across three businesses",NA
"238","MLR","https://finance.yahoo.com/quote/MLR","http://www.millerind.com","Manufacturer and world leader in towing and recovery equipment with brands Century, Vulcan, Chevron, and Holmes. Products range from light, medium, and heavy duty tow trucks and wreckers, car carriers, flatbeds and rotators. NYSE: MLR",NA
"239","HIE","https://finance.yahoo.com/quote/HIE","http://www.mhinvest.com",NA,NA
"240","MTX","https://finance.yahoo.com/quote/MTX","http://www.mineralstech.com",NA,NA
"241","MG","https://finance.yahoo.com/quote/MG","http://www.mistrasgroup.com","MISTRAS Group protects civilization&amp;#39;s most critical assets with relentless integrity. All across the world, across industry, facility, and asset, we are your OneSource for Asset Protection Solutions.",NA
"242","MUFG","https://finance.yahoo.com/quote/MUFG","http://www.mufg.jp","三菱UFJフィナンシャル・グループは、高いグループ総合力、国内外で充実したネットワークを有する、総合金融グループです。",NA
"243","MIXT","https://finance.yahoo.com/quote/MIXT","http://www.mixtelematics.co.za","MiX Telematics offers fleet management, driver safety and vehicle tracking solutions, delivered as SaaS to customers in over 120 countries. ",NA
"244","MFG","https://finance.yahoo.com/quote/MFG","http://www.mizuho-fg.co.jp","みずほフィナンシャルグループのウェブサイトです。IR情報やグループ会社概要、採用情報など&lt;みずほ&gt;のさまざまな情報がご覧いただけます。","みずほ,mhfg,ir,投資家,採用"
"245","MBT","https://finance.yahoo.com/quote/MBT","http://www.ir.mts.ru",NA,NA
"246","MODN","https://finance.yahoo.com/quote/MODN","http://www.modeln.com",NA,NA
"247","MOD","https://finance.yahoo.com/quote/MOD","http://www.modine.com","Modine Manufacturing Company has been leading the way in thermal management since 1916. Modine designs, manufactures and tests heat transfer products for a wide varie",NA
"248","MC","https://finance.yahoo.com/quote/MC","http://www.moelis.com",NA,NA
"249","MOGU","https://finance.yahoo.com/quote/MOGU","http://www.mogu-inc.com","telephone=no",NA
"250","MHK","https://finance.yahoo.com/quote/MHK","http://www.mohawkind.com",NA,NA
"251","MOH","https://finance.yahoo.com/quote/MOH","http://www.molinahealthcare.com",NA,NA
"252","TAP","https://finance.yahoo.com/quote/TAP","http://www.molsoncoors.com","A lot has changed during our 350-year heritage, but sharing a beer with friends remains one of life’s simple pleasures. For generations we’ve devoted ourselves to helping people celebrate the moments when they can catch up, connect and share stories. Here’s ours.",NA
"253","MNR","https://finance.yahoo.com/quote/MNR","http://www.mreic.reit",NA,NA
"254","MR","https://finance.yahoo.com/quote/MR","http://www.montageresources.com",NA,NA
"255","MCO","https://finance.yahoo.com/quote/MCO","http://www.moodys.com","credit,credit ratings,credit research,credit analysis,issuers,investors,default,bonds,debt,fixed income markets,financial institutions,banks,structured finance,sovereign,insurance,corporates,public finance,municipal finance,analysis,data,tools,Europe,Americas,Latin American,Africa,middle east,Asia pacific,credit outlooks,covered bonds","credit,credit ratings,credit research,credit analysis,issuers,investors,default,bonds,debt,fixed income markets,financial institutions,banks,structured finance,sovereign,insurance,corporates,public finance,municipal finance,analysis,data,tools,Europe,Americas,Latin American,Africa,middle east,Asia pacific,credit outlooks,covered bonds"
"256","MS","https://finance.yahoo.com/quote/MS","http://www.morganstanley.com",NA,NA
"257","CAF","https://finance.yahoo.com/quote/CAF","http://www.morganstanley.com",NA,NA
"258","MSD","https://finance.yahoo.com/quote/MSD","http://www.morganstanley.com",NA,NA
"259","EDD","https://finance.yahoo.com/quote/EDD","http://www.morganstanley.com",NA,NA
"260","IIF","https://finance.yahoo.com/quote/IIF","http://www.morganstanley.com",NA,NA
"261","MOSC","https://finance.yahoo.com/quote/MOSC","http://www.mosaicac.com",NA,NA
"262","MOS","https://finance.yahoo.com/quote/MOS","http://www.mosaicco.com","Concentrated phosphate, potash, crop nutrition, nitrogen fertilizer, feed ingredients, The Mosaic Company, soil fertility education, potassium magnesium sulfate, k-mag, Kmag, Sul-Po-Mag, Sulpomag, MicroEssentials S15, Mosaic Stock, MOS, mosaicco","Concentrated phosphate, potash, crop nutrition, nitrogen fertilizer, feed ingredients, The Mosaic Company, soil fertility education, potassium magnesium sulfate, k-mag, Kmag, Sul-Po-Mag, Sulpomag, MicroEssentials S15, Mosaic Stock, MOS, mosaicco"
"263","MSI","https://finance.yahoo.com/quote/MSI","http://www.motorolasolutions.com",NA,NA
"264","MOV","https://finance.yahoo.com/quote/MOV","http://www.movadogroup.com","A website of Movado Group Inc. for investors and stockholders. Movado Group Inc. designs, manufactures and markets Concord, Ebel, ESQ, CoachWatch, Tommy Hilfiger watches, and Movado watches and personal accessories. The site provides current financial and performance data and corporate, product and marketing background information. Included are the annual report, conference call audio files of senior officers providing investor performance and strategy. Additional areas include Movado corporate news, Movado human resources with available job listings and application submission, and corporate contact information and links.","Concord, Ebel Movado, ESQ, CoachWatch, Company Profile, watchmakers, Investor Relations, Stock Quote, Valuation Ratios, SEC Filings, Income Statements, Dividend Data, Annual Reports, MOVA, Investors, Nasdaq, Shareholdings, watch, News Releases"
"265","MPLX","https://finance.yahoo.com/quote/MPLX","http://www.mplx.com","",""
"266","MPLX","https://finance.yahoo.com/quote/MPLX","http://www.mplx.com","",""
"267","MRC","https://finance.yahoo.com/quote/MRC","http://www.mrcglobal.com","pvf, pvf company, pvf supplier, industrial product supplier, industrial product supply, industrial products, pipe, valves, fittings, valve automation, pvf distributor","pvf, pvf company, pvf supplier, industrial product supplier, industrial product supply, industrial products, pipe, valves, fittings, valve automation, pvf distributor"
"268","MSA","https://finance.yahoo.com/quote/MSA","http://www.msasafety.com","MSA is a global manufacturer of safety products committed to workers safety for over 100 years. Select a region to find the safety product right for you.","MSA, MSA safety, MSAsafety, safety products, msa global"
"269","MSM","https://finance.yahoo.com/quote/MSM","http://www.mscdirect.com",NA,"industrial supply, industrial supplies, power tools, hand tools, machine tools, industrial equipment"
"270","MSCI","https://finance.yahoo.com/quote/MSCI","http://www.msci.com",NA,NA
"271","MSGN","https://finance.yahoo.com/quote/MSGN","http://www.msgnetworks.com","Official Site of MSG Networks",NA
"272","MLI","https://finance.yahoo.com/quote/MLI","http://www.muellerindustries.com","World Leader of Premium Components for HVAC, Plumbing and Industrial Solutions.",NA
"273","MWA","https://finance.yahoo.com/quote/MWA","http://www.muellerwaterproducts.com",NA,NA
"274","MVF","https://finance.yahoo.com/quote/MVF","http://www.blackrock.com","BlackRock is the world’s largest asset manager guiding individuals, financial professionals and institutions in building better financial futures. Explore more.",""
"275","MZA","https://finance.yahoo.com/quote/MZA","http://www.blackrock.com","BlackRock is the world’s largest asset manager guiding individuals, financial professionals and institutions in building better financial futures. Explore more.",""
"276","MUR","https://finance.yahoo.com/quote/MUR","http://www.murphyoilcorp.com","Murphy Oil Corporation is a global oil exploration and production company. Our North American onshore operation supports global offshore and exploration.",""
"277","MUSA","https://finance.yahoo.com/quote/MUSA","http://www.murphyusa.com","Murphy USA is a national gas station and convenience store chain dedicated to helping customers buy smarter and drive farther.",""
"278","MVC","https://finance.yahoo.com/quote/MVC","http://www.mvccapital.com","The Investor Relations website contains information about MVC Capital, Inc.&#039;s business for stockholders, potential investors, and financial analysts.",NA
"279","MYE","https://finance.yahoo.com/quote/MYE","http://www.myersindustries.com","Myers Industries is a diversified manufacturing company focusing on polymer products and wholesale distribution.","Diversified Manufacturing Company"
"280","MYOV","https://finance.yahoo.com/quote/MYOV","http://myovant.com","",NA
"281","NBR","https://finance.yahoo.com/quote/NBR","http://www.nabors.com","Homepage",NA
"282","NC","https://finance.yahoo.com/quote/NC","http://www.nacco.com",NA,NA
"283","NTP","https://finance.yahoo.com/quote/NTP","http://www.namtai.com",NA,NA
"284","NBHC","https://finance.yahoo.com/quote/NBHC","http://www.nationalbankholdings.com",NA,NA
"285","NFG","https://finance.yahoo.com/quote/NFG","http://investor.nationalfuelgas.com",NA,NA
"286","NGG","https://finance.yahoo.com/quote/NGG","http://www.nationalgrid.com",NA,NA
"287","NHI","https://finance.yahoo.com/quote/NHI","http://www.nhireit.com",NA,NA
"288","NOV","https://finance.yahoo.com/quote/NOV","http://www.nov.com",NA,NA
"289","NPK","https://finance.yahoo.com/quote/NPK","http://www.gopresto.com",NA,NA
"290","NNN","https://finance.yahoo.com/quote/NNN","http://www.nnnreit.com","NNN is a powerful partner for retail tenants and a proven investment for our shareholders, increasing dividends annually for 24 consecutive years.",NA
"291","SID","https://finance.yahoo.com/quote/SID","http://www.csn.com.br","",""
"292","NSA","https://finance.yahoo.com/quote/NSA","http://www.nationalstorageaffiliates.com",NA,NA
"293","NGS","https://finance.yahoo.com/quote/NGS","http://www.ngsgi.com","Natural Gas Services Group, Inc. (NGSG), located in Midland, Texas and Tulsa, Oklahoma, is a premier provider of natural gas compression equipment and industrial flare systems.","ngs, ngsg, natural gas services group, inc, oil, gas, midland, odessa, tulsa, oklahoma, texas, permian basin, engineered products, compression systems, compressors, parts, rental, flare, design, rebuilt, rebuild"
"294","NGVC","https://finance.yahoo.com/quote/NGVC","http://www.naturalgrocers.com","Natural Grocers is your neighborhood organic grocer offering everything from organic produce to free range eggs to health coaching and more.",NA
"295","NRP","https://finance.yahoo.com/quote/NRP","http://www.nrplp.com","Natural Resource Partners L.P. is a master limited partnership that is principally engaged in owning and managing mineral reserve properties.","Natural Resource Partners L.P. "
"296","NTZ","https://finance.yahoo.com/quote/NTZ","http://www.natuzzi.com","Natuzzi Italia is the world’s best known furniture brand, designing sofas, chairs, tables, beds and more to create harmony throughout the home.",NA
"297","NLS","https://finance.yahoo.com/quote/NLS","http://www.nautilusinc.com","Set a goal. Nautilus can help you reach it. Our family of fitness brands and team of experts are focused on building the best home fitness equipment.",NA
